レース数, 予想順位,実際の順位,単勝,複勝,2連単,2連複,拡連複,3連単,3連複
191215175,1-4-2,1-2-3,40,30,-100,-100,-100,-100,-100
191203148,1-5-4,4-3-1,-100,-100,-100,-100,-100,-100,-100
191214170,6-5-4,2-1-4,-100,-100,-100,-100,-100,-100,-100
191216145,6-3-1,2-1-3,-100,-100,-100,-100,-100,-100,-100
191206134,3-5-4,4-2-6,-100,-100,-100,-100,-100,-100,-100
191228194,6-4-3,1-4-2,-100,-100,-100,-100,-100,-100,-100
191215170,3-2-6,4-1-5,-100,-100,-100,-100,-100,-100,-100
191206137,5-6-4,3-1-2,-100,-100,-100,-100,-100,-100,-100
191215174,2-3-6,1-4-2,-100,-100,-100,-100,-100,-100,-100
191231213,4-2-5,1-3-5,-100,-100,-100,-100,-100,-100,-100
191204149,6-2-1,2-5-3,-100,-100,-100,-100,-100,-100,-100
191231207,4-2-5,2-3-4,-100,-100,-100,-100,250,-100,-100
191214171,2-5-1,4-1-5,-100,-100,-100,-100,-100,-100,-100
191214174,1-3-5,1-4-2,160,100,-100,-100,-100,-100,-100
191213139,6-3-5,5-1-3,-100,-100,-100,-100,-100,-100,-100
191231210,2-6-5,1-3-6,-100,-100,-100,-100,-100,-100,-100
191216146,2-1-6,2-4-5,210,40,-100,-100,-100,-100,-100
191216152,1-4-2,1-5-6,110,70,-100,-100,-100,-100,-100
191229208,1-3-5,2-3-5,-100,-100,-100,-100,-100,-100,-100
191204145,5-2-3,3-1-4,-100,-100,-100,-100,-100,-100,-100
191213133,4-3-6,5-1-3,-100,-100,-100,-100,-100,-100,-100
191231205,5-1-2,1-2-5,-100,-100,-100,-100,470,-100,1700
191230202,6-1-2,4-2-3,-100,-100,-100,-100,-100,-100,-100
191216147,6-1-2,5-6-3,-100,240,-100,-100,-100,-100,-100
191206140,4-5-2,2-1-3,-100,-100,-100,-100,-100,-100,-100
191205154,3-1-6,1-2-6,-100,-100,-100,-100,-100,-100,-100
191204153,6-4-3,1-6-2,-100,540,-100,-100,-100,-100,-100
191203151,5-4-3,1-3-2,-100,-100,-100,-100,-100,-100,-100
191213140,6-3-2,2-1-3,-100,-100,-100,-100,-100,-100,-100
191206139,1-4-5,1-3-5,70,0,-100,-100,-100,-100,-100
191203150,4-2-3,2-5-1,-100,-100,-100,-100,-100,-100,-100
191228202,2-1-3,1-4-3,-100,-100,-100,-100,-100,-100,-100
191207142,2-3-5,2-5-4,450,130,-100,-100,-100,-100,-100
191206143,2-3-1,3-2-1,-100,200,-100,690,50,-100,110
191231212,4-2-6,1-5-2,-100,-100,-100,-100,-100,-100,-100
191205151,1-5-3,1-2-3,10,40,-100,-100,-100,-100,-100
191215173,4-5-2,2-1-3,-100,-100,-100,-100,-100,-100,-100
191230196,4-5-3,3-4-5,-100,30,-100,-100,340,-100,590
191216149,5-6-3,1-6-3,-100,-100,-100,-100,-100,-100,-100
191208139,1-6-4,2-1-5,-100,100,-100,-100,-100,-100,-100
191214172,5-4-1,1-3-4,-100,-100,-100,-100,-100,-100,-100
191205145,2-3-5,3-4-2,-100,-100,-100,-100,180,-100,-100
191213144,3-6-4,1-4-3,-100,-100,-100,-100,-100,-100,-100
191203145,1-5-4,2-1-3,-100,40,-100,-100,-100,-100,-100
191208141,4-1-6,1-3-2,-100,-100,-100,-100,-100,-100,-100
191208143,4-5-6,2-3-5,-100,-100,-100,-100,-100,-100,-100
191205156,1-3-4,3-4-2,-100,-100,-100,-100,-100,-100,-100
191216154,6-1-5,3-1-2,-100,-100,-100,-100,-100,-100,-100
191230204,6-4-3,1-5-3,-100,-100,-100,-100,-100,-100,-100
191203152,6-5-1,3-1-2,-100,-100,-100,-100,-100,-100,-100
総レース数, 単勝, 複勝, 2連単, 2連複, 拡連複, 3連単, 3連複, 合計
168,-7060,-1150,-14790,-10180,-6740,-6200,-10560,-56680
