レース数, 予想順位,実際の順位,単勝,複勝,2連単,2連複,拡連複,3連単,3連複
19120913,1-2-3,1-5-3,30,0,-100,-100,-100,-100,-100
19120916,1-3-2,3-4-1,-100,-100,-100,-100,50,-100,-100
19120719,1-2-3,1-3-4,310,90,-100,-100,-100,-100,-100
19122520,1-2-3,3-1-2,-100,0,-100,-100,60,-100,160
19121924,1-2-4,1-4-2,10,0,-100,-100,60,-100,660
19121022,1-2-3,1-2-4,280,90,940,600,210,-100,-100
19122824,1-2-3,1-3-4,0,0,-100,-100,-100,-100,-100
19120816,2-1-5,1-4-5,-100,-100,-100,-100,-100,-100,-100
19121724,1-2-3,5-1-4,-100,10,-100,-100,-100,-100,-100
19120819,2-1-3,6-2-4,-100,130,-100,-100,-100,-100,-100
1912061,1-2-3,1-3-2,20,60,-100,-100,60,-100,120
19122621,1-2-3,2-1-3,-100,0,-100,100,10,-100,130
19120128,2-1-3,2-4-5,90,0,-100,-100,-100,-100,-100
19120914,1-2-3,1-4-6,100,110,-100,-100,-100,-100,-100
19123032,1-2-3,2-1-3,-100,60,-100,290,50,-100,370
19122822,1-2-3,1-2-6,10,10,170,70,120,-100,-100
19120814,1-2-4,1-2-3,50,0,130,60,10,-100,-100
19121019,1-2-3,1-2-5,0,0,330,420,230,-100,-100
19120818,1-2-4,4-2-6,-100,-100,-100,-100,-100,-100,-100
19121013,1-2-3,1-2-6,80,0,240,140,30,-100,-100
19121016,1-2-3,1-3-5,0,0,-100,-100,-100,-100,-100
19122926,1-2-3,1-2-4,150,40,330,230,30,-100,-100
19122936,1-2-3,1-4-5,0,0,-100,-100,-100,-100,-100
19121420,1-2-3,1-6-4,30,20,-100,-100,-100,-100,-100
19121817,1-2-3,2-1-3,-100,10,-100,120,10,-100,240
19120924,1-2-3,1-3-2,10,0,-100,-100,30,-100,210
19121514,1-2-4,3-5-6,-100,-100,-100,-100,-100,-100,-100
19120125,1-2-3,1-3-2,10,0,-100,-100,40,-100,360
19121522,1-3-2,1-3-4,0,0,170,80,70,-100,-100
19120130,1-2-3,1-4-6,50,0,-100,-100,-100,-100,-100
19121715,2-1-3,2-4-5,470,30,-100,-100,-100,-100,-100
19121915,1-3-2,1-2-3,70,0,-100,-100,0,-100,390
19120721,1-2-3,4-1-5,-100,70,-100,-100,-100,-100,-100
19120920,1-2-3,1-2-3,0,0,110,80,0,180,30
19123025,1-2-4,1-3-6,10,0,-100,-100,-100,-100,-100
19122932,1-2-3,1-3-6,0,10,-100,-100,-100,-100,-100
19122615,1-2-3,1-4-3,90,0,-100,-100,-100,-100,-100
19123029,1-2-3,6-5-4,-100,-100,-100,-100,-100,-100,-100
19120521,1-2-3,1-3-4,160,30,-100,-100,-100,-100,-100
19122736,1-2-3,1-5-2,0,0,-100,-100,220,-100,-100
19120132,1-2-3,1-2-3,0,0,250,190,80,730,210
19120917,1-3-2,1-3-4,30,10,270,270,90,-100,-100
19122733,1-2-3,1-2-3,500,40,170,260,90,3030,1200
19121722,1-2-3,1-2-4,50,60,220,270,80,-100,-100
19121417,1-2-3,5-3-2,-100,-100,-100,-100,-100,-100,-100
19121523,1-3-2,4-5-2,-100,-100,-100,-100,-100,-100,-100
19122623,1-2-3,1-2-4,30,0,160,250,0,-100,-100
1912068,1-2-3,1-2-3,20,0,190,330,110,580,150
19122725,1-2-3,3-1-4,-100,0,-100,-100,-100,-100,-100
19120717,1-2-4,1-6-3,20,0,-100,-100,-100,-100,-100
19120715,2-1-3,2-1-6,30,0,360,150,100,-100,-100
19120918,1-2-3,3-1-6,-100,0,-100,-100,-100,-100,-100
19120723,1-3-2,4-1-3,-100,0,-100,-100,10,-100,-100
19121723,1-2-4,6-4-2,-100,-100,-100,-100,-100,-100,-100
