レース数, 予想順位,実際の順位,単勝,複勝,2連単,2連複,拡連複,3連単,3連複
191206117,1-2-4,1-2-5,90,0,110,70,30,-100,-100
191224113,2-1-3,5-2-6,-100,0,-100,-100,-100,-100,-100
191226143,1-2-3,1-4-2,30,10,-100,-100,70,-100,-100
191227130,1-2-3,2-6-5,-100,-100,-100,-100,-100,-100,-100
191227126,1-2-3,1-4-5,20,50,-100,-100,-100,-100,-100
191226139,1-2-3,1-5-3,10,10,-100,-100,-100,-100,-100
191217113,2-1-3,6-2-4,-100,100,-100,-100,-100,-100,-100
191231163,1-2-3,1-4-2,10,0,-100,-100,920,-100,-100
191224112,2-1-3,2-1-3,300,0,620,200,80,1660,440
191228146,1-2-3,1-3-2,120,0,-100,-100,30,-100,180
191210106,1-2-3,1-3-4,10,10,-100,-100,-100,-100,-100
191214122,1-2-3,1-2-4,50,0,490,360,140,-100,-100
19120899,1-2-3,1-3-4,90,210,-100,-100,-100,-100,-100
19120799,1-2-3,1-4-3,90,60,-100,-100,-100,-100,-100
191227125,1-2-3,2-6-3,-100,-100,-100,-100,-100,-100,-100
191223112,1-2-3,1-2-6,210,170,1040,260,140,-100,-100
191223115,1-2-3,1-4-2,20,0,-100,-100,60,-100,-100
191227121,1-2-3,1-3-4,30,0,-100,-100,-100,-100,-100
191216115,1-2-4,1-3-5,20,0,-100,-100,-100,-100,-100
191213104,1-2-4,1-2-4,10,0,100,50,0,390,120
191209108,1-2-3,1-2-5,30,0,230,90,20,-100,-100
191217120,1-2-4,4-2-6,-100,-100,-100,-100,-100,-100,-100
191213106,1-2-3,5-3-6,-100,-100,-100,-100,-100,-100,-100
191223120,1-2-3,1-4-3,30,10,-100,-100,-100,-100,-100
191228150,1-2-4,1-2-4,10,20,200,130,30,420,100
191210107,1-2-3,1-2-4,10,10,90,50,30,-100,-100
191231162,1-2-3,2-1-5,-100,150,-100,150,120,-100,-100
191217117,1-2-3,1-4-3,10,50,-100,-100,-100,-100,-100
191228151,1-2-3,1-2-4,40,10,320,360,30,-100,-100
191218119,1-2-3,1-3-2,20,0,-100,-100,0,-100,230
191206113,1-2-3,1-4-2,240,120,-100,-100,0,-100,-100
191224119,1-2-3,1-3-5,30,0,-100,-100,-100,-100,-100
191226144,1-3-2,3-5-4,-100,-100,-100,-100,-100,-100,-100
191206111,1-2-4,1-3-4,30,20,-100,-100,-100,-100,-100
191208100,1-2-3,4-1-5,-100,30,-100,-100,-100,-100,-100
191214131,1-3-2,5-1-6,-100,40,-100,-100,-100,-100,-100
191206112,1-2-3,6-3-1,-100,-100,-100,-100,-100,-100,-100
191213105,1-2-3,4-2-5,-100,-100,-100,-100,-100,-100,-100
191225139,1-2-3,1-2-4,30,10,350,210,70,-100,-100
19121399,1-2-3,5-1-6,-100,90,-100,-100,-100,-100,-100
191227127,1-2-3,3-1-4,-100,110,-100,-100,-100,-100,-100
191215130,1-3-2,3-2-6,-100,-100,-100,-100,-100,-100,-100
191214125,1-2-3,1-2-4,320,260,1150,520,120,-100,-100
191216111,1-2-3,1-4-2,220,20,-100,-100,120,-100,-100
191226138,1-2-3,1-3-6,50,0,-100,-100,-100,-100,-100
19120897,1-2-4,4-2-3,-100,-100,-100,-100,-100,-100,-100
191215124,1-2-3,2-1-6,-100,60,-100,210,60,-100,-100
191223117,1-3-2,4-3-6,-100,-100,-100,-100,-100,-100,-100
191218116,1-2-5,1-6-4,90,20,-100,-100,-100,-100,-100
191213108,1-2-4,1-2-4,40,20,240,170,100,760,250
191217119,1-2-3,1-2-4,10,0,70,50,10,-100,-100
191225136,1-2-5,5-4-2,-100,-100,-100,-100,-100,-100,-100
191216118,1-2-3,1-3-2,20,20,-100,-100,20,-100,170
191231161,1-2-3,3-2-5,-100,-100,-100,-100,-100,-100,-100
191224111,1-2-3,2-4-6,-100,-100,-100,-100,-100,-100,-100
191231166,1-3-2,4-1-6,-100,10,-100,-100,-100,-100,-100
191226133,1-2-3,1-3-4,70,0,-100,-100,-100,-100,-100
19120898,1-2-3,1-4-5,60,60,-100,-100,-100,-100,-100
191231158,1-2-3,1-4-3,120,20,-100,-100,-100,-100,-100
191209101,1-3-2,1-6-3,50,10,-100,-100,120,-100,-100
191206118,1-2-3,1-4-5,0,10,-100,-100,-100,-100,-100
191224116,1-2-4,2-6-4,-100,-100,-100,-100,-100,-100,-100
191228148,1-2-4,1-4-3,30,0,-100,-100,-100,-100,-100
