レース数, 予想順位,実際の順位,単勝,複勝,2連単,2連複,拡連複,3連単,3連複
19121741,1-2-3,3-2-4,-100,-100,-100,-100,-100,-100,-100
19122653,1-2-3,2-6-1,-100,-100,-100,-100,150,-100,-100
19120541,2-1-3,1-2-4,-100,0,-100,50,10,-100,-100
19122854,1-2-3,5-1-2,-100,100,-100,-100,40,-100,-100
19122757,1-2-4,1-4-3,40,20,-100,-100,-100,-100,-100
19120637,1-2-3,1-4-2,30,0,-100,-100,60,-100,-100
19122655,1-2-3,4-3-1,-100,-100,-100,-100,-100,-100,-100
19122132,1-2-3,1-2-6,100,10,310,150,30,-100,-100
19122752,2-1-3,1-4-3,-100,-100,-100,-100,-100,-100,-100
19121957,1-2-3,3-5-4,-100,-100,-100,-100,-100,-100,-100
19123161,1-2-3,3-6-5,-100,-100,-100,-100,-100,-100,-100
19120443,1-2-3,1-2-4,80,270,740,830,340,-100,-100
19122969,1-2-3,1-3-4,30,20,-100,-100,-100,-100,-100
19123061,1-2-3,1-3-5,30,0,-100,-100,-100,-100,-100
19122045,1-2-3,2-3-1,-100,-100,-100,-100,60,-100,170
19123167,1-3-4,1-2-6,30,170,-100,-100,-100,-100,-100
19122650,2-1-3,2-5-6,70,70,-100,-100,-100,-100,-100
19122859,1-2-3,1-2-5,0,0,130,110,40,-100,-100
19122656,1-2-3,1-2-6,20,20,360,280,130,-100,-100
19120537,1-2-3,1-2-4,20,0,170,170,50,-100,-100
19122657,1-3-2,2-1-5,-100,0,-100,-100,-100,-100,-100
19120956,1-2-4,1-2-4,30,0,250,140,30,1200,400
19120548,1-2-3,3-1-2,-100,0,-100,-100,60,-100,510
19122654,1-2-4,1-6-2,80,40,-100,-100,70,-100,-100
19122760,1-2-3,1-4-2,30,30,-100,-100,70,-100,-100
19120645,1-2-4,4-3-5,-100,-100,-100,-100,-100,-100,-100
19121841,1-2-3,2-1-3,-100,0,-100,200,60,-100,480
19122759,1-2-3,1-2-3,20,10,210,170,10,550,160
19122232,1-2-3,1-2-5,0,0,90,20,40,-100,-100
19120448,1-2-3,5-2-1,-100,-100,-100,-100,60,-100,-100
19121950,1-2-3,1-4-3,50,0,-100,-100,-100,-100,-100
19122967,1-2-3,1-5-3,30,0,-100,-100,-100,-100,-100
19121839,1-2-4,4-1-3,-100,0,-100,-100,-100,-100,-100
19122230,1-2-3,1-2-5,80,0,530,410,90,-100,-100
19122856,1-2-3,2-4-3,-100,-100,-100,-100,-100,-100,-100
19121746,1-2-3,3-5-2,-100,-100,-100,-100,-100,-100,-100
19122039,1-2-3,1-4-3,10,0,-100,-100,-100,-100,-100
19122849,2-1-3,1-2-5,-100,130,-100,330,220,-100,-100
19120547,1-3-2,6-5-2,-100,-100,-100,-100,-100,-100,-100
19122860,1-2-4,1-5-3,10,10,-100,-100,-100,-100,-100
19120839,1-2-3,1-5-2,0,0,-100,-100,0,-100,-100
19120648,1-3-2,1-2-4,0,0,-100,-100,-100,-100,-100
19120643,1-3-2,3-1-4,-100,60,-100,120,0,-100,-100
19122037,1-2-4,1-2-3,0,0,90,120,30,-100,-100
19122231,1-2-3,1-4-5,100,40,-100,-100,-100,-100,-100
総レース数, 単勝, 複勝, 2連単, 2連複, 拡連複, 3連単, 3連複, 合計
215,-2990,-1720,1910,2920,480,-2810,-1810,-4020
