レース数, 予想順位,実際の順位,単勝,複勝,2連単,2連複,拡連複,3連単,3連複
19122493,1-2-3,1-4-5,30,20,-100,-100,-100,-100,-100
19121484,1-2-3,1-2-3,0,0,140,130,40,450,220
19121352,1-2-4,1-4-2,30,20,-100,-100,0,-100,260
19122589,1-2-3,1-4-5,50,40,-100,-100,-100,-100,-100
19122595,1-2-3,1-5-6,30,10,-100,-100,-100,-100,-100
19121356,1-2-3,3-5-1,-100,-100,-100,-100,-100,-100,-100
19122692,1-2-3,1-3-5,190,40,-100,-100,-100,-100,-100
19122486,1-2-4,1-5-2,30,30,-100,-100,80,-100,-100
19120283,1-2-3,2-1-4,-100,0,-100,140,80,-100,-100
19121064,1-2-3,1-3-5,20,0,-100,-100,-100,-100,-100
19121355,1-2-3,3-1-6,-100,0,-100,-100,-100,-100,-100
19120191,1-2-3,5-2-1,-100,-100,-100,-100,20,-100,-100
19121072,1-2-3,1-3-5,30,10,-100,-100,-100,-100,-100
19120379,1-3-2,3-1-2,-100,50,-100,70,10,-100,220
19121584,1-2-4,1-6-5,10,0,-100,-100,-100,-100,-100
19120384,1-2-3,5-3-6,-100,-100,-100,-100,-100,-100,-100
19121574,2-1-3,5-1-4,-100,-100,-100,-100,-100,-100,-100
19121265,1-2-3,3-5-4,-100,-100,-100,-100,-100,-100,-100
191231103,1-2-3,4-3-2,-100,-100,-100,-100,-100,-100,-100
19121070,2-1-3,1-2-6,-100,50,-100,330,360,-100,-100
19121262,1-2-4,2-4-5,-100,-100,-100,-100,-100,-100,-100
19121579,1-2-3,1-2-5,80,20,180,60,30,-100,-100
191231108,1-2-3,1-4-3,40,30,-100,-100,-100,-100,-100
19121272,1-2-3,6-2-4,-100,-100,-100,-100,-100,-100,-100
19122590,1-2-3,1-2-3,80,0,310,230,100,2210,1220
19123094,2-1-3,1-6-4,-100,-100,-100,-100,-100,-100,-100
19120278,1-2-3,1-4-2,80,90,-100,-100,50,-100,-100
19121067,2-1-3,3-2-1,-100,150,-100,-100,90,-100,140
19122593,1-2-3,2-3-6,-100,-100,-100,-100,-100,-100,-100
19122494,2-1-3,1-3-2,-100,-100,-100,-100,80,-100,120
19120274,1-3-2,1-3-4,0,0,130,70,0,-100,-100
19121267,1-2-3,5-2-3,-100,-100,-100,-100,-100,-100,-100
19121475,1-2-3,5-4-6,-100,-100,-100,-100,-100,-100,-100
19120196,1-2-3,1-6-3,10,10,-100,-100,-100,-100,-100
19120189,1-2-3,1-5-6,0,0,-100,-100,-100,-100,-100
19121351,1-3-2,1-4-6,10,0,-100,-100,-100,-100,-100
19123093,1-2-3,1-3-2,260,70,-100,-100,380,-100,2060
19122588,1-2-3,1-3-4,20,0,-100,-100,-100,-100,-100
19121163,1-2-3,3-6-2,-100,-100,-100,-100,-100,-100,-100
19121583,1-2-3,1-2-6,10,40,240,170,80,-100,-100
19122693,1-2-3,1-4-3,80,30,-100,-100,-100,-100,-100
