レース数, 予想順位,実際の順位,単勝,複勝,2連単,2連複,拡連複,3連単,3連複
19122528,1-2-5,1-4-2,0,20,-100,-100,50,-100,-100
19122527,1-3-2,1-3-6,40,0,80,30,20,-100,-100
19123134,1-2-3,4-1-6,-100,30,-100,-100,-100,-100,-100
19121031,1-2-3,1-2-4,20,0,220,210,120,-100,-100
19122828,1-2-3,1-3-2,30,0,-100,-100,20,-100,140
19122743,1-2-3,1-5-6,80,0,-100,-100,-100,-100,-100
19123129,1-2-4,5-1-2,-100,40,-100,-100,0,-100,-100
19122741,1-2-4,2-1-5,-100,0,-100,30,0,-100,-100
19121925,1-2-3,1-4-2,0,0,-100,-100,20,-100,-100
19120926,1-2-4,4-3-1,-100,-100,-100,-100,-100,-100,-100
19121825,1-2-3,1-3-5,0,0,-100,-100,-100,-100,-100
19121833,1-2-5,2-6-5,-100,-100,-100,-100,-100,-100,-100
総レース数, 単勝, 複勝, 2連単, 2連複, 拡連複, 3連単, 3連複, 合計
178,-3430,-1500,-4000,-3230,-3870,-2920,-6420,-25370
